PROVINCE,urban,age,gender,I1_3_1,party,army,sec_lan,f_b_hukou,f_n_hukou,m_b_hukou,m_n_hukou,b_hukou,n_hukou,local_hukou,migrant_hukou,cungaiju,u_w_m,u_c_m,r_m,p_m,uint_add_m,br_m,bus_m,I1_20_1,I1_20_2,n_r_o_i,I1_20_4,I1_20_5,I1_21,I1_22_1,I1_22_2,I1_22_3,tech_edu,I2_10,work_exp,I3a1_1,I3a1_2,I3a1_5,I3a1_9,I3a1_14,I3a1_16_1,I3a1_16_2,I3a1_16_3,I3a1_19_1,I3a1_19_2,I3a1_19_3,I3a1_20_1,I3a1_20_2,I3a1_20_3,I3a1_20_4,I3a1_20_5,I3a1_20_7,I3a1_20_8,I3a1_20_9,I3a1_21,I3a2_1,friend,psychofriend,discussfriend,moneyfriend,memberelect,happy,happycp,I7_7_1,I7_7_2,I7_9,soccls,b_soccls,I7_10_3_1,t_soccls,soctrs,I9_1,I9_2,arm,health,I9_5,I9_6,ill,I9_8,I9_9,I9_10,I9_11,I9_12,I9_14,interviewway,reject,impat,itviewer_trust,fudge,colla,rely,lang,sinitviewer,look,sinitviewee,y,belief,edu,fedu,medu,jobmean,dinner,socresp,localsc,comlk,plan
广东,0,55,男,广东,0,0,0,农业户口,不清楚,农业户口,不清楚,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,有,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,自己主动投票,5,5,很少,经常,比较不公平,5,5,5,3,不同意,170,130,175,非常健康,从来没有,从来没有,0,0,0,一般,比较信任,是,0,访问员访填,从未,偶尔,高,不像是,很合作,可靠,当地方言,是,4,0,1,0,2,1,1,-1,-999,0,1,0,6
甘肃,0,42,0,甘肃,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,1-3个,1-3个,一个也没有,自己主动投票,2,1没那么幸福,没有,很少,完全不公平,2,2,3,1,不同意,160,100,155,比较不健康,经常,总是,0,0,20,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,3,0,1,0,1,1,1,0,-1,0,1,1,8
吉林,0,43,0,吉林,0,0,0,不适用,不适用,不适用,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,自己主动投票,6非常幸福,6更幸福,很少,有时,比较公平,1,1,1,1,非常不同意,154,92,147,非常健康,从来没有,从来没有,0,0,0,非常信任,非常信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,是,4,0,1,0,-999,1,1,-999,-999,1,1,-2,8
甘肃,农村,43,0,甘肃,0,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,是,0,0,是,是,0,是,是,0,0,是,0,是,是,是,是,有,有,是,是,0,是,需要,是,完全由他人决定,完全由自己决定,完全由自己决定,从不,从不,经常,有时,很少,有时,有时,经常,很少,经常,经常,0,-999,1-5个,1-3个,1-3个,1-3个,没去投票,6非常幸福,6更幸福,有时,经常,比较不公平,7,6,6,4,同意,165,112,165,健康,很少,有时,0,0,0,比较信任,比较信任,0,是,访问员访填,从未,偶尔,高,完全没有,很合作,很可靠,普通话,是,8,0,1,0,4,3,3,0,1,1,1,0,8
宁夏,农村,42,0,四川,0,0,0,农业户口,非农户口,农业户口,非农户口,非农户口,0,是,是,0,0,0,0,0,是,0,0,是,0,0,是,0,是,0,0,是,有,0,是,是,0,是,0,是,部分由自己决定,完全由他人决定,完全由他人决定,从不,经常,从不,经常,-999,经常,从不,有时,从不,从不,有时,有,-999,1-5个,1-3个,一个也没有,1-3个,不适用,5,5,没有,经常,完全公平,8,7,8,5,同意,148,90,141,一般,从来没有,很少,0,0,-999,一般,一般,0,0,访问员访填,开始,从未,高,不像是,合作,可靠,普通话,是,5,0,1,0,3,2,1,-1,0,-1,1,-1,7
上海,农村,66,0,河北,0,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,4-6个,4-6个,自己主动投票,3,3,有时,有时,比较不公平,2,2,2,3,同意,166,118,166,一般,经常,经常,是,0,0,比较信任,比较信任,0,0,访问员访填,从未,有时,高,有些时候,合作,可靠,普通话,是,6,0,0,0,3,3,3,-999,0,0,1,1,7
辽宁,农村,35,男,内蒙古,中共党员,是,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,是,0,0,0,0,是,是,不清楚,不清楚,0,0,是,是,0,是,0,0,部分由自己决定,完全由自己决定,完全由自己决定,经常,经常,经常,-999,-999,-999,-999,-999,-999,-999,-999,有,-999,16个或16个以上,9个以上,4-6个,1-3个,没去投票,5,4,很少,很少,比较公平,6,3,6,3,同意,168,160,168,非常健康,很少,很少,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,-999,1,0,0,3,1,1,-1,3,0,1,0,8
甘肃,0,72,0,甘肃,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,没去投票,3,4,很少,有时,完全公平,3,2,3,1,同意,140,100,135,一般,很少,从来没有,是,0,5,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,不像是,合作,可靠,当地方言,0,3,0,1,0,2,1,1,2,-1,2,1,-1,8
河南,0,48,0,河南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,没去投票,4,4,很少,经常,说不上公平但也不能说不公平,0,4,3,0,同意,160,110,157,一般,从来没有,从来没有,0,0,5,一般,一般,0,0,访问员访填,从未,从未,高,完全没有,合作,可靠,普通话,是,6,0,1,1,1,1,-999,0,-1,0,1,0,8
四川,农村,37,男,四川,0,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,是,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2003,11-15个,1-3个,1-3个,1-3个,没去投票,4,3,很少,有时,比较公平,5,2,8,1,同意,173,130,175,健康,很少,很少,0,0,0,比较信任,一般,0,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,8,0,1,0,3,2,1,0,0,0,1,-1,8
辽宁,0,49,0,辽宁,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,一个也没有,一个也没有,自己主动投票,6非常幸福,6更幸福,没有,有时,比较公平,5,5,5,1,非常同意,160,110,160,健康,从来没有,从来没有,是,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,不像是,很合作,可靠,普通话,是,5,1,1,0,-999,1,1,-999,-1,0,1,0,8
四川,农村,16,0,四川,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,一个也没有,1-3个,一个也没有,不适用,6非常幸福,6更幸福,没有,经常,比较公平,5,5,6,6,非常不同意,162,110,154,一般,从来没有,从来没有,是,0,0,非常信任,比较不信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,6,0,0,0,2,2,3,-999,-1,2,1,-1,2
广西,0,50,男,广西,0,0,0,农业户口,不清楚,农业户口,不清楚,农业户口,农业户口,是,0,0,是,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,有,有,是,是,0,0,需要,是,完全由他人决定,完全由他人决定,完全由他人决定,很少,经常,有时,-999,-999,经常,经常,-999,-999,-999,-999,有,-999,一个也没有,0,0,0,自己主动投票,4,5,有时,经常,比较不公平,6,5,5,2,非常同意,162,124,159,一般,从来没有,从来没有,0,0,0,比较不信任,一般,是,是,访问员访填,从未,偶尔,高,不像是,合作,可靠,当地方言,0,5,0,1,0,3,1,1,1,1,1,1,0,2
四川,0,47,0,四川,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,3,3,经常,经常,比较公平,5,1,6,1,同意,160,100,160,比较不健康,从来没有,经常,是,0,0,一般,一般,0,0,访问员访填,从未,偶尔,高,有些时候,合作,可靠,当地方言,是,4,0,1,0,1,1,1,1,-1,1,1,0,2
吉林,0,39,0,吉林,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,4-6个,1-3个,4-6个,自己主动投票,4,3,有时,总是,完全不公平,2,1,1,1,不同意,160,145,154,一般,很少,很少,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,低,有些时候,合作,不可靠,普通话,是,4,0,1,0,1,2,1,1,-1,0,1,0,8
广西,0,47,男,广西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,1-3个,4-6个,自己主动投票,3,3,有时,有时,比较不公平,4,3,5,4,不同意,168,100,166,一般,有时,很少,0,0,40,一般,比较信任,是,是,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,0,6,1,1,1,-999,1,1,-2,0,-1,1,1,2
上海,农村,17,0,江苏,0,0,是,农业户口,非农户口,农业户口,非农户口,非农户口,0,是,0,0,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,没去投票,4,4,经常,总是,说不上公平但也不能说不公平,5,5,6,4,不同意,163,170,160,健康,从来没有,从来没有,0,0,0,比较不信任,比较不信任,0,0,访问员访填,从未,从未,高,完全没有,很合作,很可靠,普通话,0,6,1,0,0,2,2,3,-999,0,0,1,-2,2
安徽,0,37,0,安徽,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11-15个,4-6个,4-6个,9个以上,没去投票,3,3,没有,经常,比较不公平,3,3,5,3,不同意,158,120,157,一般,从来没有,从来没有,0,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,5,0,0,0,1,-999,1,-1,0,0,1,0,1
四川,农村,40,0,四川,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,是,0,0,0,0,完全由他人决定,部分由自己决定,部分由自己决定,很少,很少,很少,经常,从不,经常,很少,-999,很少,-999,很少,有,-999,1-5个,1-3个,1-3个,1-3个,没去投票,5,3,很少,有时,比较公平,2,1,2,3,同意,150,102,150,一般,很少,很少,是,0,0,一般,非常信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,是,7,0,1,0,2,1,1,1,-1,0,1,-1,8
河南,农村,36,0,河南,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,0,0,是,0,0,0,0,0,0,是,0,0,0,0,是,是,是,不清楚,0,0,是,是,0,是,0,0,部分由自己决定,部分由自己决定,部分由自己决定,从不,从不,很少,有时,很少,很少,有时,有时,有时,很少,很少,有,-999,1-5个,1-3个,1-3个,1-3个,没去投票,4,4,很少,总是,比较公平,4,4,4,3,同意,163,110,159,健康,很少,很少,0,0,0,比较信任,比较信任,0,0,访问员访填,中间,有时,高,不像是,合作,可靠,普通话,0,7,0,0,0,4,2,1,0,1,0,1,-1,2
安徽,农村,46,男,山东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,0,0,是,0,0,0,0,0,0,是,0,0,0,0,是,是,0,是,0,有,是,是,0,是,需要,0,完全由他人决定,完全由他人决定,完全由他人决定,经常,经常,有时,-999,-999,-999,有时,有时,有时,有时,有时,有,-999,16个或16个以上,9个以上,6-8个,4-6个,没去投票,5,5,没有,总是,说不上公平但也不能说不公平,6,6,7,0,同意,170,140,169,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,0,-999,0,1,0,2,1,1,0,2,0,1,-1,2
广东,农村,41,0,广东,0,0,0,农业户口,非农户口,农业户口,农业户口,农业户口,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,是,0,是,0,是,完全由自己决定,完全由他人决定,完全由他人决定,很少,经常,经常,经常,-999,经常,有时,-999,很少,-999,从不,有,-999,6-10个,1-3个,4-6个,9个以上,不适用,5,5,总是,总是,比较公平,1,5,9,1,不同意,160,100,158,非常健康,从来没有,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,高,完全没有,很合作,可靠,当地方言,是,9,1,0,0,2,1,1,-1,1,0,1,-1,1
浙江,农村,61,男,浙江,中共党员,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,有,有,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,6-8个,6-8个,6-8个,居/村委要求去投票,5,5,很少,经常,比较公平,8,8,8,7,同意,173,152,165,一般,从来没有,从来没有,0,0,0,比较信任,一般,0,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,7,1,0,0,-999,1,1,0,0,0,1,1,8
江苏,0,63,男,江苏,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,4-6个,4-6个,一个也没有,自己主动投票,2,4,很少,很少,比较公平,2,2,4,1,同意,178,140,170,比较不健康,经常,从来没有,是,是,0,比较信任,比较信任,是,0,访问员访填,从未,从未,高,完全没有,合作,可靠,普通话,是,4,0,0,0,-999,1,1,-1,-1,1,1,0,10
广西,0,26,0,广西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,1-3个,1-3个,没去投票,4,4,很少,有时,说不上公平但也不能说不公平,1,4,6,1,同意,150,89,153,健康,从来没有,从来没有,0,0,10,比较不信任,比较不信任,0,0,访问员访填,从未,从未,很高,不像是,很合作,可靠,当地方言,是,7,0,1,0,1,-999,-999,1,0,2,1,2,8
安徽,0,55,男,安徽,中共党员,0,0,农业户口,不适用,农业户口,农业户口,不适用,农业户口,是,0,0,0,0,是,0,0,是,0,0,0,是,0,0,0,是,0,0,0,0,是,是,0,0,需要,0,部分由自己决定,部分由自己决定,部分由自己决定,很少,有时,经常,经常,-999,经常,经常,有时,有时,有时,有时,有,-999,16个或16个以上,9个以上,9个以上,9个以上,自己主动投票,5,5,有时,有时,比较公平,8,5,0,2,同意,173,140,161,健康,有时,很少,0,0,0,比较信任,比较信任,是,是,部分通过第三者翻译由访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,0,6,0,1,0,3,1,1,0,2,-2,1,1,8
甘肃,农村,61,0,甘肃,0,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,是,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,6-8个,6-8个,居/村委要求去投票,6非常幸福,6更幸福,有时,有时,比较公平,10,5,10,5,非常同意,166,106,155,一般,有时,从来没有,是,0,-999,比较信任,一般,0,0,访问员访填,从未,从未,高,完全没有,很合作,可靠,普通话,0,6,0,1,0,2,1,1,1,-999,2,1,0,8
福建,0,46,0,福建,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,是,0,0,需要,是,完全由他人决定,部分由自己决定,部分由自己决定,很少,经常,很少,从不,有时,从不,从不,从不,从不,从不,从不,有,-999,6-10个,一个也没有,一个也没有,4-6个,居/村委要求去投票,1很不幸福,1没那么幸福,有时,有时,比较不公平,1,1,5,5,不同意,160,120,160,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,中间,偶尔,高,不像是,合作,可靠,当地方言,是,6,0,1,1,1,1,1,0,-1,-1,0,0,8
四川,0,48,男,四川,0,0,0,不清楚,不适用,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,6非常幸福,4,没有,很少,比较公平,5,3,5,1,同意,165,140,165,健康,从来没有,从来没有,是,0,0,一般,一般,是,是,访问员访填,从未,偶尔,高,有些时候,合作,可靠,当地方言,是,5,1,1,0,2,4,1,1,-1,0,1,0,1
山西,农村,44,0,山西,0,0,是,农业户口,非农户口,农业户口,非农户口,非农户口,0,是,0,0,0,是,0,0,0,0,是,0,是,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,1-3个,9个以上,9个以上,没去投票,6非常幸福,6更幸福,没有,经常,说不上公平但也不能说不公平,5,6,8,5,同意,159,126,150,一般,有时,很少,是,0,-999,一般,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,是,8,1,0,1,2,1,1,-1,1,0,1,1,1
山东,0,35,0,山东,0,0,0,不适用,农业户口,不适用,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,是,0,0,0,0,完全由他人决定,完全由他人决定,完全由自己决定,经常,经常,从不,从不,从不,从不,有时,-999,有时,-999,从不,有,-999,1-5个,1-3个,1-3个,1-3个,家人代投票,5,5,没有,总是,比较不公平,4,2,6,5,不同意,158,110,160,非常健康,很少,从来没有,是,0,20,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,0,7,0,1,0,2,1,1,-1,-1,-2,1,1,2
内蒙古,0,57,男,内蒙古,中共党员,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,一个也没有,一个也没有,1-3个,家人代投票,5,3,很少,总是,比较公平,3,2,4,1,不同意,170,124,168,非常健康,从来没有,从来没有,是,0,0,一般,比较信任,是,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,4,1,0,0,-999,1,1,-999,-1,1,1,2,8
福建,0,39,男,江西,0,0,0,农业户口,非农户口,农业户口,非农户口,农业户口,0,0,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,是,0,0,0,0,是,是,0,0,需要,是,完全由自己决定,完全由自己决定,完全由自己决定,经常,经常,从不,-999,从不,从不,经常,-999,-999,-999,-999,有,-999,1-5个,一个也没有,1-3个,1-3个,不适用,5,4,没有,总是,比较公平,1,1,4,1,同意,165,136,160,非常健康,从来没有,从来没有,是,0,0,非常信任,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,是,6,0,0,1,1,1,1,1,-1,2,1,-2,8
甘肃,0,23,0,甘肃,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,是,0,是,0,是,完全由他人决定,部分由自己决定,部分由自己决定,从不,从不,从不,从不,从不,从不,有时,-999,很少,-999,从不,0,-999,1-5个,1-3个,1-3个,一个也没有,家人代投票,5,5,没有,有时,比较不公平,5,4,5,3,同意,157,80,156,一般,有时,很少,是,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,可靠,普通话,0,-999,1,1,0,2,1,1,0,1,-1,1,-1,1
四川,0,54,0,四川,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,是,0,是,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,3,2,有时,经常,比较公平,5,3,5,2,同意,155,90,155,一般,经常,有时,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,是,4,0,1,0,2,1,1,-999,0,0,0,-1,8
河南,0,47,0,河南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,没去投票,3,3,经常,总是,说不上公平但也不能说不公平,3,3,4,2,同意,165,120,150,一般,从来没有,很少,0,0,0,一般,一般,0,0,访问员访填,从未,偶尔,低,有些时候,不合作,不可靠,当地方言,是,5,1,1,0,1,1,1,-1,-1,0,1,1,8
四川,0,19,0,四川,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,有,有,是,是,是,0,需要,0,部分由自己决定,部分由自己决定,部分由自己决定,从不,有时,经常,经常,经常,经常,很少,-999,很少,-999,从不,有,-999,16个或16个以上,1-3个,1-3个,1-3个,家人代投票,6非常幸福,6更幸福,经常,经常,比较公平,5,2,8,2,不同意,158,95,159,健康,从来没有,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,中间,偶尔,高,有些时候,合作,可靠,普通话,是,8,0,1,0,3,1,1,1,2,0,1,-1,1
河北,农村,39,0,河北,0,0,是,农业户口,不适用,农业户口,农业户口,农业户口,0,是,0,0,是,0,0,0,是,0,0,是,0,0,是,0,是,0,0,0,有,有,是,是,0,0,需要,0,完全由他人决定,部分由自己决定,部分由自己决定,从不,从不,经常,-999,-999,-999,很少,-999,从不,-999,从不,有,-999,6-10个,1-3个,1-3个,6-8个,没去投票,5,5,没有,经常,比较公平,3,3,3,2,同意,170,136,173,一般,从来没有,很少,0,0,0,非常信任,一般,0,0,访问员访填,从未,从未,很高,不像是,很合作,很可靠,普通话,是,6,0,1,0,2,1,1,0,0,1,1,-1,5
广西,0,27,男,广西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,自己主动投票,1很不幸福,3,总是,经常,说不上公平但也不能说不公平,1,1,3,1,同意,170,98,178,非常健康,从来没有,很少,0,0,0,一般,一般,是,0,访问员访填,从未,有时,高,不像是,合作,可靠,当地方言,0,8,0,1,0,-999,2,1,0,-1,0,1,0,2
甘肃,0,25,0,甘肃,0,0,0,农业户口,农业户口,农业户口,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,家人代投票,3,4,没有,经常,说不上公平但也不能说不公平,5,5,8,3,非常不同意,155,80,137,一般,经常,从来没有,是,0,30,比较信任,比较信任,0,0,访问员访填,开始,偶尔,高,不像是,合作,可靠,普通话,是,4,0,0,0,2,2,1,1,-1,0,1,0,8
四川,0,36,男,四川,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,1-3个,4-6个,4-6个,自己主动投票,5,5,没有,经常,比较不公平,7,4,7,5,不同意,172,136,170,健康,从来没有,从来没有,0,0,0,比较不信任,比较不信任,是,0,访问员访填,从未,从未,高,完全没有,很合作,可靠,当地方言,是,6,0,1,0,-999,2,1,1,-1,0,0,1,2
广东,农村,50,0,广东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,是,是,0,是,是,是,是,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,4-6个,4-6个,1-3个,没去投票,6非常幸福,6更幸福,没有,经常,比较公平,2,1,3,1,同意,155,110,155,一般,从来没有,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,很高,不像是,合作,很可靠,当地方言,是,6,0,1,1,1,1,1,2,-1,2,1,-1,2
